id,area_index,area,time,time_end,time_stayed
13112,2,reception,32408,32738,330
13112,3,common,32739,32965,209
13112,4,room 3,32966,33058,92
13112,5,common,33059,33106,42
13112,6,exhibition hall,33107,34218,1108
13112,7,common,34219,34318,90
13112,8,poster area,34319,34327,8
13112,9,common,34328,34357,28
13112,10,sub convention c,34358,38995,4635
13112,11,common,38996,39006,10
13112,12,poster area,39007,39024,16
13112,13,common,39025,39036,11
13112,14,toilet 1,39037,39149,111
13112,15,common,39150,39365,212
13112,16,poster area,39366,39386,19
13112,17,common,39387,39413,24
13112,18,poster area,39414,39422,8
13112,19,common,39423,39484,58
13112,20,poster area,39485,39503,17
13112,21,common,39504,39865,346
13112,22,exit 15-0,39866,39926,60
13117,0,entrance 4-0,34390,34398,8
13117,1,common,34399,34408,9
13117,2,reception,34409,34738,329
13117,3,common,34739,34819,72
13117,4,sub convention b,34820,40448,5627
13117,5,common,40449,41043,593
13117,6,poster area,41044,41082,36
13117,7,common,41083,41137,51
13117,8,south stairway (1st floor),41138,41144,6
13117,9,common,41145,41193,43
13117,10,exit 17-0,41194,41254,60
13121,0,entrance 2-0,31510,31520,10
13121,1,common,31521,31529,8
13121,2,reception,31530,31728,198
13121,3,common,31729,31739,10
13121,4,reception,31740,31774,34
13121,5,common,31775,31873,89
13121,6,toilet 1,31874,32058,184
13121,7,common,32059,32183,111
13121,8,exhibition hall,32184,32491,301
13121,9,common,32492,32554,57
13121,10,south stairway (1st floor),32555,32577,21
13121,11,south stairway (2nd floor),32578,32604,25
13121,12,common,32605,32638,30
13121,13,room 5,32639,37809,5168
13121,14,common,37810,37844,31
13121,15,south stairway (2nd floor),37845,37864,18
13121,16,south stairway (1st floor),37865,37891,25
13121,17,common,37892,37982,84
13121,18,service counter,37983,38000,16
13121,19,common,38001,38044,41
13121,20,room 3,38045,38686,638
13121,21,common,38687,38717,27
13121,22,toilet 2,38718,38788,70
13121,23,common,38789,38957,146
13121,24,reception,38958,38965,7
13121,25,common,38966,38973,7
13121,26,exit 5-0,38974,39034,60
13122,0,entrance 0-2,31470,31478,8
13122,1,common,31479,31486,7
13122,2,reception,31487,31848,361
13122,3,common,31849,31868,18
13122,4,reception,31869,31902,33
13122,5,common,31903,32837,914
13122,6,main convention,32838,38010,5161
13122,7,common,38011,38276,248
13122,8,poster area,38277,38288,11
13122,9,common,38289,38387,92
13122,10,sub convention a,38388,40938,2548
13122,11,common,40939,40951,12
13122,12,poster area,40952,40982,29
13122,13,common,40983,41022,38
13122,14,toilet 1,41023,41088,65
13122,15,common,41089,41130,40
13122,16,poster area,41131,41142,11
13122,17,common,41143,41234,86
13122,18,poster area,41235,41876,640
13122,19,common,41877,42055,163
13122,20,main convention,42056,43072,1002
13122,21,common,43073,43097,22
13122,22,toilet 2,43098,43198,100
13122,23,common,43199,43400,178
13122,24,exit 5-0,43401,43461,60
13125,0,entrance 2-0,33100,33108,8
13125,1,common,33109,33125,15
13125,2,reception,33126,33378,252
13125,3,common,33379,33387,8
13125,4,reception,33388,33410,22
13125,5,common,33411,34222,804
13125,6,sub convention b,34223,40601,6375
13125,7,common,40602,40615,13
13125,8,poster area,40616,40648,30
13125,9,common,40649,40706,52
13125,10,south stairway (1st floor),40707,40722,14
13125,11,south stairway (2nd floor),40723,40746,22
13125,12,common,40747,40819,63
13125,13,toilet 3,40820,41056,235
13125,14,common,41057,41133,67
13125,15,south stairway (2nd floor),41134,41151,16
13125,16,south stairway (1st floor),41152,41175,22
13125,17,common,41176,41230,49
13125,18,exit 17-0,41231,41291,60
13132,0,entrance 4-0,31750,31758,8
13132,1,common,31759,31776,16
13132,2,reception,31777,32138,361
13132,3,common,32139,32157,17
13132,4,reception,32158,32187,29
13132,5,common,32188,32237,45
13132,6,poster area,32238,32255,16
13132,7,common,32256,32277,20
13132,8,toilet 1,32278,32488,210
13132,9,common,32489,32531,38
13132,10,poster area,32532,32538,6
13132,11,common,32539,32583,40
13132,12,south stairway (1st floor),32584,32603,18
13132,13,south stairway (2nd floor),32604,32629,24
13132,14,common,32630,32674,39
13132,15,room 5,32675,41316,8638
13132,16,common,41317,41344,24
13132,17,south stairway (2nd floor),41345,41361,15
13132,18,south stairway (1st floor),41362,41385,22
13132,19,common,41386,41417,28
13132,20,exit 15-0,41418,41478,60
13135,0,entrance 2-0,32490,32500,10
13135,1,common,32501,32509,8
13135,2,reception,32510,32878,368
13135,3,common,32879,33056,158
13135,4,main convention,33057,35142,2080
13135,5,common,35143,35249,97
13135,6,south stairway (1st floor),35250,35265,14
13135,7,south stairway (2nd floor),35266,35288,21
13135,8,common,35289,35358,60
13135,9,toilet 3,35359,35845,485
13135,10,common,35846,35915,60
13135,11,south stairway (2nd floor),35916,35931,14
13135,12,south stairway (1st floor),35932,35954,21
13135,13,common,35955,36038,72
13135,14,main convention,36039,37862,1809
13135,15,common,37863,38428,543
13135,16,poster area,38429,38587,154
13135,17,common,38588,38639,46
13135,18,south stairway (1st floor),38640,38655,14
13135,19,south stairway (2nd floor),38656,38678,21
13135,20,common,38679,38706,24
13135,21,rest area,38707,39090,376
13135,22,common,39091,39140,46
13135,23,south stairway (2nd floor),39141,39163,21
13135,24,south stairway (1st floor),39164,39193,28
13135,25,common,39194,39370,167
13135,26,main convention,39371,41643,2262
13135,27,common,41644,41709,61
13135,28,toilet 2,41710,41857,146
13135,29,common,41858,41899,38
13135,30,main convention,41900,43096,1182
13135,31,common,43097,43245,131
13135,32,exit 5-0,43246,43306,60
13137,0,entrance 2-0,32430,32439,9
13137,1,common,32440,32472,30
13137,2,reception,32473,32708,235
13137,3,common,32709,32994,275
13137,4,poster area,32995,33478,483
13137,5,common,33479,33487,8
13137,6,poster area,33488,33678,189
13137,7,common,33679,33763,74
13137,8,exhibition hall,33764,34288,513
13137,9,common,34289,34419,122
13137,10,poster area,34420,34427,7
13137,11,common,34428,34482,51
13137,12,sub convention b,34483,39228,4740
13137,13,common,39229,39239,10
13137,14,poster area,39240,39257,16
13137,15,common,39258,39266,8
13137,16,toilet 1,39267,39559,291
13137,17,common,39560,39567,7
13137,18,poster area,39568,39577,9
13137,19,common,39578,39677,87
13137,20,exit 15-0,39678,39738,60
13146,0,entrance 4-0,33530,33538,8
13146,1,common,33539,33548,9
13146,2,reception,33549,33968,419
13146,3,common,33969,33977,8
13146,4,reception,33978,34002,24
13146,5,common,34003,34085,75
13146,6,poster area,34086,34218,132
13146,7,common,34219,34268,47
13146,8,sub convention c,34269,39543,5273
13146,9,common,39544,39553,9
13146,10,poster area,39554,39574,19
13146,11,common,39575,39585,10
13146,12,toilet 1,39586,39696,109
13146,13,common,39697,41156,1444
13146,14,exit 17-0,41157,41217,60
13147,0,entrance 7-0,31360,31367,7
13147,1,common,31368,31399,28
13147,2,room 2,31400,32438,1038
13147,3,common,32439,32750,296
13147,4,main convention,32751,37979,5212
13147,5,common,37980,38043,56
13147,6,north stairway (1st floor),38044,38050,6
13147,7,common,38051,38092,37
13147,8,sub convention a,38093,40957,2862
13147,9,common,40958,41026,64
13147,10,north stairway (1st floor),41027,41033,6
13147,11,common,41034,41089,48
13147,12,main convention,41090,42894,1792
13147,13,common,42895,42903,8
13147,14,exit 19-15,42904,42964,60
13152,0,entrance 2-0,32290,32298,8
13152,1,common,32299,32316,16
13152,2,reception,32317,32578,261
13152,3,common,32579,32930,333
13152,4,main convention,32931,37998,5051
13152,5,common,37999,38278,263
13152,6,poster area,38279,38297,17
13152,7,common,38298,38363,62
13152,8,sub convention a,38364,40912,2546
13152,9,common,40913,40944,31
13152,10,poster area,40945,40978,32
13152,11,common,40979,41018,38
13152,12,poster area,41019,41042,22
13152,13,common,41043,41248,184
13152,14,toilet 2,41249,41541,291
13152,15,common,41542,41680,126
13152,16,exhibition hall,41681,43271,1585
13152,17,common,43272,43302,28
13152,18,exit 15-0,43303,43363,60
13154,0,entrance 4-0,32300,32308,8
13154,1,common,32309,32321,12
13154,2,reception,32322,32538,216
13154,3,common,32539,32889,334
13154,4,main convention,32890,37985,5090
13154,5,common,37986,38290,287
13154,6,poster area,38291,38311,19
13154,7,common,38312,38391,75
13154,8,sub convention a,38392,40508,2116
13154,9,common,40509,40518,9
13154,10,poster area,40519,40537,17
13154,11,common,40538,40698,142
13154,12,main convention,40699,41855,1142
13154,13,common,41856,41900,41
13154,14,toilet 2,41901,42158,257
13154,15,common,42159,42187,25
13154,16,main convention,42188,43100,898
13154,17,common,43101,43190,80
13154,18,south stairway (1st floor),43191,43206,14
13154,19,south stairway (2nd floor),43207,43229,21
13154,20,common,43230,43309,69
13154,21,toilet 3,43310,43447,136
13154,22,common,43448,43517,60
13154,23,south stairway (2nd floor),43518,43533,14
13154,24,south stairway (1st floor),43534,43556,21
13154,25,common,43557,43599,37
13154,26,exit 5-0,43600,43660,60
13155,0,entrance 2-0,32640,32650,10
13155,1,common,32651,32670,18
13155,2,reception,32671,33048,377
13155,3,common,33049,33157,95
13155,4,service counter,33158,33172,13
13155,5,common,33173,33188,14
13155,6,main convention,33189,34845,1651
13155,7,common,34846,35058,186
13155,8,exit 5-0,35059,35119,60
13164,0,entrance 2-0,33060,33068,8
13164,1,common,33069,33076,7
13164,2,reception,33077,33328,251
13164,3,common,33329,33338,9
13164,4,reception,33339,33362,23
13164,5,common,33363,33387,22
13164,6,poster area,33388,33958,569
13164,7,common,33959,34248,286
13164,8,sub convention b,34249,40708,6458
13164,9,common,40709,40718,9
13164,10,poster area,40719,40743,23
13164,11,common,40744,40757,13
13164,12,toilet 1,40758,41130,371
13164,13,common,41131,41534,387
13164,14,exit 17-0,41535,41595,60
13165,0,entrance 2-0,32320,32328,8
13165,1,common,32329,32345,15
13165,2,reception,32346,32658,312
13165,3,common,32659,32809,137
13165,4,service counter,32810,32823,12
13165,5,common,32824,32847,21
13165,6,main convention,32848,35039,2181
13165,7,common,35040,35223,166
13165,8,poster area,35224,35237,12
13165,9,common,35238,35272,32
13165,10,sub convention b,35273,37842,2566
13165,11,common,37843,37861,17
13165,12,poster area,37862,38348,484
13165,13,common,38349,38551,183
13165,14,toilet 2,38552,38818,266
13165,15,common,38819,38870,45
13165,16,service counter,38871,38884,12
13165,17,common,38885,38932,44
13165,18,exhibition hall,38933,39076,141
13165,19,common,39077,39136,55
13165,20,main convention,39137,41522,2373
13165,21,common,41523,41733,190
13165,22,toilet 1,41734,41809,74
13165,23,common,41810,42066,233
13165,24,main convention,42067,43163,1086
13165,25,common,43164,43197,32
13165,26,service counter,43198,43205,7
13165,27,common,43206,43250,41
13165,28,exit 15-0,43251,43311,60
13172,0,entrance 0-2,32490,32498,8
13172,1,common,32499,32515,15
13172,2,reception,32516,32908,392
13172,3,common,32909,33076,150
13172,4,main convention,33077,34940,1861
13172,5,common,34941,35079,123
13172,6,poster area,35080,35101,19
13172,7,common,35102,35110,8
13172,8,sub convention b,35111,37241,2129
13172,9,common,37242,37778,533
13172,10,poster area,37779,37787,8
13172,11,common,37788,38020,211
13172,12,toilet 2,38021,38250,228
13172,13,common,38251,38432,165
13172,14,exhibition hall,38433,39041,606
13172,15,common,39042,39115,65
13172,16,main convention,39116,41417,2300
13172,17,common,41418,41453,32
13172,18,toilet 2,41454,41748,294
13172,19,common,41749,41794,42
13172,20,main convention,41795,41902,97
13172,21,common,41903,41972,63
13172,22,exit 15-0,41973,42033,60
13178,0,entrance 0-2,31630,31637,7
13178,1,common,31638,31652,13
13178,2,reception,31653,32048,395
13178,3,common,32049,32120,65
13178,4,south stairway (1st floor),32121,32137,15
13178,5,south stairway (2nd floor),32138,32161,22
13178,6,common,32162,32499,325
13178,7,south stairway (2nd floor),32500,32518,17
13178,8,south stairway (1st floor),32519,32550,30
13178,9,common,32551,32717,155
13178,10,main convention,32718,34873,2147
13178,11,common,34874,34915,36
13178,12,toilet 2,34916,35153,236
13178,13,common,35154,35190,33
13178,14,main convention,35191,37566,2359
13178,15,common,37567,37604,33
13178,16,exhibition hall,37605,37807,192
13178,17,common,37808,37859,46
13178,18,room 3,37860,38361,498
13178,19,common,38362,38400,34
13178,20,toilet 2,38401,38576,174
13178,21,common,38577,38668,80
13178,22,exhibition hall,38669,39122,445
13178,23,common,39123,39204,75
13178,24,main convention,39205,41452,2241
13178,25,common,41453,41907,434
13178,26,main convention,41908,42884,974
13178,27,common,42885,43017,115
13178,28,exit 5-0,43018,43078,60
13182,0,entrance 2-0,32710,32718,8
13182,1,common,32719,32726,7
13182,2,reception,32727,33078,351
13182,3,common,33079,33104,23
13182,4,reception,33105,33126,21
13182,5,common,33127,33169,37
13182,6,south stairway (1st floor),33170,33185,14
13182,7,south stairway (2nd floor),33186,33208,21
13182,8,common,33209,34249,1032
13182,9,south stairway (2nd floor),34250,34266,15
13182,10,south stairway (1st floor),34267,34289,21
13182,11,common,34290,34339,44
13182,12,poster area,34340,34358,17
13182,13,common,34359,34390,29
13182,14,sub convention b,34391,39042,4650
13182,15,common,39043,39978,934
13182,16,poster area,39979,39998,18
13182,17,common,39999,40010,11
13182,18,toilet 1,40011,40088,77
13182,19,common,40089,40169,72
13182,20,south stairway (1st floor),40170,40185,14
13182,21,south stairway (2nd floor),40186,40208,21
13182,22,common,40209,40238,26
13182,23,rest area,40239,40246,7
13182,24,common,40247,40274,24
13182,25,south stairway (2nd floor),40275,40291,15
13182,26,south stairway (1st floor),40292,40315,22
13182,27,common,40316,40351,31
13182,28,reception,40352,40358,6
13182,29,common,40359,40366,7
13182,30,exit 5-0,40367,40427,60
13189,0,entrance 4-0,32550,32559,9
13189,1,common,32560,32572,12
13189,2,reception,32573,32948,375
13189,3,common,32949,33112,146
13189,4,main convention,33113,35259,2138
13189,5,common,35260,35275,14
13189,6,service counter,35276,35291,14
13189,7,common,35292,35438,129
13189,8,toilet 1,35439,35525,85
13189,9,common,35526,35639,98
13189,10,service counter,35640,35647,7
13189,11,common,35648,35670,20
13189,12,main convention,35671,37651,1975
13189,13,common,37652,37773,107
13189,14,poster area,37774,37792,17
13189,15,common,37793,37823,28
13189,16,sub convention b,37824,40179,2352
13189,17,common,40180,40688,508
13189,18,poster area,40689,40958,269
13189,19,common,40959,41031,68
13189,20,poster area,41032,41058,26
13189,21,common,41059,41171,102
13189,22,exit 15-0,41172,41232,60
13197,0,entrance 2-0,32120,32128,8
13197,1,common,32129,32144,14
13197,2,reception,32145,32628,483
13197,3,common,32629,32927,282
13197,4,main convention,32928,35058,2128
13197,5,common,35059,35217,144
13197,6,poster area,35218,35231,12
13197,7,common,35232,35263,29
13197,8,sub convention b,35264,39734,4468
13197,9,common,39735,39743,8
13197,10,poster area,39744,39761,16
13197,11,common,39762,39772,10
13197,12,toilet 1,39773,39856,82
13197,13,common,39857,39866,9
13197,14,poster area,39867,39883,15
13197,15,common,39884,40659,774
13197,16,poster area,40660,40678,17
13197,17,common,40679,41222,540
13197,18,poster area,41223,41234,11
13197,19,common,41235,41405,151
13197,20,toilet 2,41406,41558,152
13197,21,common,41559,41632,66
13197,22,service counter,41633,41647,13
13197,23,common,41648,41685,34
13197,24,exit 15-0,41686,41746,60
13199,0,entrance 2-0,32740,32747,7
13199,1,common,32748,32764,15
13199,2,reception,32765,33098,333
13199,3,common,33099,33106,7
13199,4,reception,33107,33129,22
13199,5,common,33130,33184,48
13199,6,poster area,33185,33213,26
13199,7,common,33214,33231,16
13199,8,toilet 1,33232,33526,293
13199,9,common,33527,33557,28
13199,10,poster area,33558,34828,1269
13199,11,common,34829,34843,13
13199,12,sub convention b,34844,39452,4603
13199,13,common,39453,39461,8
13199,14,poster area,39462,39478,15
13199,15,common,39479,39486,7
13199,16,toilet 1,39487,39638,151
13199,17,common,39639,39646,7
13199,18,poster area,39647,39665,17
13199,19,common,39666,39732,58
13199,20,exit 5-0,39733,39793,60
13204,0,entrance 2-0,32700,32707,7
13204,1,common,32708,32722,13
13204,2,reception,32723,33118,395
13204,3,common,33119,33205,80
13204,4,poster area,33206,33223,16
13204,5,common,33224,33623,394
13204,6,poster area,33624,34230,605
13204,7,common,34231,34268,36
13204,8,sub convention c,34269,40448,6179
13204,9,common,40449,40468,18
13204,10,poster area,40469,40484,14
13204,11,common,40485,40497,12
13204,12,toilet 1,40498,40911,412
13204,13,common,40912,40948,35
13204,14,poster area,40949,40973,23
13204,15,common,40974,41119,133
13204,16,exit 17-0,41120,41180,60
